"target_id","comparator_id","outcome_id","analysis_id","rr","ci_95_lb","ci_95_ub","p","i_2","log_rr","se_log_rr","target_subjects","comparator_subjects","target_days","comparator_days","target_outcomes","comparator_outcomes","calibrated_p","calibrated_rr","calibrated_ci_95_lb","calibrated_ci_95_ub","calibrated_log_rr","calibrated_se_log_rr","database_id"
1772597,1772599,77139,1,1.14285714285714,0.410230113638569,3.25940477254063,0.800614870610385,NA,0.133531392624523,0.528729515923804,7652,7652,3540595,3403566,13,8,0.754152771673958,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,435243,1,0.809523809523808,0.421631906346398,1.53169672619271,0.520804097425087,NA,-0.211309093667208,0.32908734750274,7652,7652,3540133,3399116,23,29,0.587473454009318,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,139099,1,0.753246753246752,0.533873214423917,1.05705743065004,0.103930188437101,NA,-0.283362411307266,0.174259817735829,7652,7652,3514001,3368283,91,104,0.153492919749474,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,198101,1,0.625,0.18883450332486,1.87314374072769,0.422001209998039,NA,-0.470003629245735,0.585343014847105,7652,7652,3546924,3402193,7,10,0.455015911452453,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,78162,1,0.835820895522381,0.584464020385274,1.19074732290561,0.323220063200362,NA,-0.179340928655825,0.181544450372354,7652,7652,3506999,3375261,92,103,0.422037468017351,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,201826,1,0.967495219885292,0.887334221028352,1.0548550285312,0.453845118193719,NA,-0.0330447947774418,0.0441173698658713,7652,7652,3054622,2954736,1383,1374,0.870819944102446,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,374375,1,1.04464285714287,0.806103807908008,1.35443182853926,0.741461237910768,NA,0.0436750635026701,0.132381208684166,7652,7652,3470146,3346118,179,175,0.572836377785772,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,78474,1,0.666666666666667,0.261208256467004,1.61153020937825,0.382404173096457,NA,-0.405465108108164,0.464197672738507,7652,7652,3543174,3403440,14,16,0.422074959236783,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,432730,1,1.02857142857143,0.644833543692014,1.6423645766794,0.90597477138799,NA,0.0281708769666976,0.23849930231615,7652,7652,3526175,3386712,51,53,0.801318698972655,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,198803,1,0.957142857142872,0.754880199731518,1.2131053675513,0.717387205517903,NA,-0.0438026226583774,0.121017455769458,7652,7652,3475036,3335649,185,183,0.919568249625235,NA,NA,NA,NA,NA,"Open Claims"
1772597,1772599,433316,1,0.955223880597018,0.819399259498197,1.11336350134122,0.558050025596833,NA,-0.0458095360312906,0.078207924983989,7652,7652,3394687,3223805,482,491,0.865282118075754,NA,NA,NA,NA,NA,"Open Claims"
